class,fpr,tpr,auc
Survivor,0.7777777777777778,0.5891472868217055,0.39577950043066323
Survivor,0.8055555555555556,0.5891472868217055,0.39577950043066323
Survivor,0.8055555555555556,0.6201550387596899,0.39577950043066323
Survivor,0.8611111111111112,0.6201550387596899,0.39577950043066323
Survivor,0.8611111111111112,0.689922480620155,0.39577950043066323
Survivor,0.8888888888888888,0.689922480620155,0.39577950043066323
Survivor,0.8888888888888888,0.7054263565891473,0.39577950043066323
Survivor,0.9166666666666666,0.7054263565891473,0.39577950043066323
Survivor,0.9166666666666666,0.751937984496124,0.39577950043066323
Survivor,0.9722222222222222,0.751937984496124,0.39577950043066323
Survivor,0.9722222222222222,0.9844961240310077,0.39577950043066323
Survivor,1.0,0.9844961240310077,0.39577950043066323
Survivor,1.0,1.0,0.39577950043066323
Sudden Cardiac Death,0.0,0.0,0.5160832544938505
Sudden Cardiac Death,0.006622516556291391,0.0,0.5160832544938505
Sudden Cardiac Death,0.026490066225165563,0.0,0.5160832544938505
Sudden Cardiac Death,0.026490066225165563,0.07142857142857142,0.5160832544938505
Sudden Cardiac Death,0.17880794701986755,0.07142857142857142,0.5160832544938505
Sudden Cardiac Death,0.17880794701986755,0.14285714285714285,0.5160832544938505
Sudden Cardiac Death,0.31125827814569534,0.14285714285714285,0.5160832544938505
Sudden Cardiac Death,0.31125827814569534,0.21428571428571427,0.5160832544938505
Sudden Cardiac Death,0.31788079470198677,0.21428571428571427,0.5160832544938505
Sudden Cardiac Death,0.31788079470198677,0.2857142857142857,0.5160832544938505
Sudden Cardiac Death,0.3708609271523179,0.2857142857142857,0.5160832544938505
Sudden Cardiac Death,0.3708609271523179,0.35714285714285715,0.5160832544938505
Sudden Cardiac Death,0.4370860927152318,0.35714285714285715,0.5160832544938505
Sudden Cardiac Death,0.4370860927152318,0.5,0.5160832544938505
Sudden Cardiac Death,0.5165562913907285,0.5,0.5160832544938505
Sudden Cardiac Death,0.5165562913907285,0.5714285714285714,0.5160832544938505
Sudden Cardiac Death,0.5695364238410596,0.5714285714285714,0.5160832544938505
Sudden Cardiac Death,0.5695364238410596,0.6428571428571429,0.5160832544938505
Sudden Cardiac Death,0.6688741721854304,0.6428571428571429,0.5160832544938505
Sudden Cardiac Death,0.6688741721854304,0.7142857142857143,0.5160832544938505
Sudden Cardiac Death,0.6754966887417219,0.7142857142857143,0.5160832544938505
Sudden Cardiac Death,0.6754966887417219,0.8571428571428571,0.5160832544938505
Sudden Cardiac Death,0.7483443708609272,0.8571428571428571,0.5160832544938505
Sudden Cardiac Death,0.7483443708609272,0.9285714285714286,0.5160832544938505
Sudden Cardiac Death,0.8410596026490066,0.9285714285714286,0.5160832544938505
Sudden Cardiac Death,0.8410596026490066,1.0,0.5160832544938505
Sudden Cardiac Death,1.0,1.0,0.5160832544938505
Pump Failure Death,0.0,0.0,0.3518753973299428
Pump Failure Death,0.006993006993006993,0.0,0.3518753973299428
Pump Failure Death,0.2517482517482518,0.0,0.3518753973299428
Pump Failure Death,0.2517482517482518,0.045454545454545456,0.3518753973299428
Pump Failure Death,0.26573426573426573,0.045454545454545456,0.3518753973299428
Pump Failure Death,0.26573426573426573,0.09090909090909091,0.3518753973299428
Pump Failure Death,0.2727272727272727,0.09090909090909091,0.3518753973299428
Pump Failure Death,0.2727272727272727,0.13636363636363635,0.3518753973299428
Pump Failure Death,0.3706293706293706,0.13636363636363635,0.3518753973299428
Pump Failure Death,0.3706293706293706,0.18181818181818182,0.3518753973299428
Pump Failure Death,0.38461538461538464,0.18181818181818182,0.3518753973299428
Pump Failure Death,0.38461538461538464,0.22727272727272727,0.3518753973299428
Pump Failure Death,0.3986013986013986,0.22727272727272727,0.3518753973299428
Pump Failure Death,0.3986013986013986,0.2727272727272727,0.3518753973299428
