class,fpr,tpr,auc
Pump Failure Death,0.17482517482517482,0.13636363636363635,0.5149396058486968
Pump Failure Death,0.1888111888111888,0.13636363636363635,0.5149396058486968
Pump Failure Death,0.1888111888111888,0.18181818181818182,0.5149396058486968
Pump Failure Death,0.21678321678321677,0.18181818181818182,0.5149396058486968
Pump Failure Death,0.21678321678321677,0.22727272727272727,0.5149396058486968
Pump Failure Death,0.22377622377622378,0.22727272727272727,0.5149396058486968
Pump Failure Death,0.22377622377622378,0.3181818181818182,0.5149396058486968
Pump Failure Death,0.2517482517482518,0.3181818181818182,0.5149396058486968
Pump Failure Death,0.2517482517482518,0.36363636363636365,0.5149396058486968
Pump Failure Death,0.2727272727272727,0.36363636363636365,0.5149396058486968
Pump Failure Death,0.2727272727272727,0.45454545454545453,0.5149396058486968
Pump Failure Death,0.36363636363636365,0.45454545454545453,0.5149396058486968
Pump Failure Death,0.36363636363636365,0.5,0.5149396058486968
Pump Failure Death,0.5384615384615384,0.5,0.5149396058486968
Pump Failure Death,0.5384615384615384,0.5454545454545454,0.5149396058486968
Pump Failure Death,0.6083916083916084,0.5454545454545454,0.5149396058486968
Pump Failure Death,0.6083916083916084,0.5909090909090909,0.5149396058486968
Pump Failure Death,0.6223776223776224,0.5909090909090909,0.5149396058486968
Pump Failure Death,0.6223776223776224,0.6363636363636364,0.5149396058486968
Pump Failure Death,0.6293706293706294,0.6363636363636364,0.5149396058486968
Pump Failure Death,0.6293706293706294,0.7272727272727273,0.5149396058486968
Pump Failure Death,0.8041958041958042,0.7272727272727273,0.5149396058486968
Pump Failure Death,0.8041958041958042,0.8181818181818182,0.5149396058486968
Pump Failure Death,0.8461538461538461,0.8181818181818182,0.5149396058486968
Pump Failure Death,0.8461538461538461,0.8636363636363636,0.5149396058486968
Pump Failure Death,0.8601398601398601,0.8636363636363636,0.5149396058486968
Pump Failure Death,0.8601398601398601,0.9090909090909091,0.5149396058486968
Pump Failure Death,0.9370629370629371,0.9090909090909091,0.5149396058486968
Pump Failure Death,0.9370629370629371,0.9545454545454546,0.5149396058486968
Pump Failure Death,1.0,0.9545454545454546,0.5149396058486968
Pump Failure Death,1.0,1.0,0.5149396058486968
